at,score,content
2025-01-16 12:15:32,3,Buat belanja kenapa pas pembayaran gagal terus udah coba lebih dari 5 kali😌
2024-11-02 18:37:53,1,"Setelah diupdate tambah berat aplikasinya, jadi susah akses. Tolong perbaiki lagi agar pengguna merasa nyaman saat menggunakan aplikasinya"
2025-02-13 13:05:49,5,Sangat memudahkan untuk belanja bulanan
2024-12-06 05:51:48,4,Aplikasinya setiap di buka malah keluar lagi Uda di instal ulang masih tetep Gmna nii?
2025-01-09 13:49:52,5,"Sangat berterimakasih sekali untuk adanya aplikasi alfagift ini, jujur saya selalu order via antar nya alfa, dan itu sangat membantu banget, kita gak perlu buat beli keluar rumah, mana bisa cod lagi, terimakasih sekali, pokonamah sangat membantu pisan 🤩"
2025-02-11 14:04:16,1,Ga usah di download pengiriman lama mengecewakan ngak bisa di andalkan
2025-02-11 09:29:29,5,Alfagift banyak promo...kurir ramah dan pengiriman cepat
2025-02-11 17:50:09,5,Belanja lebih praktis dan pelayananya cepat
2025-02-13 07:59:06,5,"Mudah transaksi pake alfagift, dapat bonus bonus menarik"
2025-01-24 19:11:45,5,"Jelek banget, udah belanja di Alfanya kagak dapet struk, katanya di Apk Alfagift struknya, eh dibuka Server sibuk mulu, lah gua buka jam 3 pagi padahal"
2025-02-13 13:25:00,5,"Happy banget belanja di alfagift,banyak promonya♥️"
2025-02-13 07:33:48,5,"happy banget belanja di alfagift, banyak promonya"
2025-02-10 16:44:54,5,Pengiriman cepat banyak promo barang lengkap
2024-08-27 09:54:16,5,"Aplikasi yg sangat berguna untuk belanja kebutuhan sehari hari maupun bulanan, pengiriman sesuai dengan iklan (1 jam setelah pesan) bahkan bisa lebih cepat😍 kurirnya sangat ramah sekali, respon chat aplikasi juga cepat terbaik👍"
2025-02-11 10:25:29,5,Pengiriman cepat✅ Banyak promonyaa✅ Barang lengkap✅ Top deh pokoknyaa
2024-09-02 10:28:08,5,"Aplikasi yang sangat bermanfaat, alhamdulillah sangat memudahkan saya disaat mager mau belanja kebutuhan rumah. Bisa diantar sampai rumah juga, gratis ongkir pula🤩🥰 suka banget karna banyak promo2 menarik disetiap itemnya, terimakasih alfagift 👍"
2025-02-13 07:53:41,5,"Pengirimannya Cepat Dan Banyak Promo, Pokoknya Happy Deh Belanja di Alfagift 🤗🥳"
2025-02-13 11:39:43,5,"Pengiriman cepat,barang lengkap dan banyak promo"
2025-02-11 09:37:06,5,"Belanja lebih mudah,tinggal tunggu depan rumah"
2024-12-02 17:49:38,5,Aku kasih bintang 5 untuk aplikasi alfagift karena belanja untung dengan program Beneran cashback di alfagift. Belanja kebutuhan dengan harga promo dan juga dapat cashback sangat bermanfaat buat saya sehingga dapat menghemat belanja bulanan saya apalagi gratis ongkir lagi. Semoga alfagift selalu memberikan promo dan program² yg besar dan menarik buat pelanggannya..
2025-02-11 09:47:38,5,Keren banget belanja jadi makin mudah 🤩🤩🤩
2024-12-15 06:31:22,5,"belanja paling enak, simple, banyak promoo 🥰🥰🥰"
2025-02-11 08:34:41,5,"Alfagift sangat membantu, mudah lihat promo alfamart.. bisa order online free ongkir"
2025-02-13 08:30:02,5,Pengiriman cepat dan banyak promonyaa jugaa👍
2025-02-11 12:04:17,5,Memudahkan berbelanja tanpa harus keluar rumah begitu pun juga gratis ongkir
2024-12-25 19:21:17,5,"Aku Kasih bintang 5 untuk aplikasi alfagift karena belanja untung dengan program menyambut natal , Beli wafello 1pcs gratis wafello 1pcs dapat harga spesial dan juga gratis ongkir untuk pengantarannya.Semoga alfagift semakin berkembang sukses panjang umur yaaaahhh untuk gratis ongkirnya pertahankan ya sangat membantu."
2025-02-11 05:35:27,5,"pengiriman cepat, dan sangat membantu"
2025-02-13 12:56:17,5,Produk lengkap dan berkualitas mantap 🤗🤗🤗
2025-02-11 09:30:47,5,aplikasinya bagus bgt jdi bs liat harga promo dr rumah🥰🥰
2024-08-25 20:27:29,1,"Untuk saat ini saya berikan bintang 1 ya, Mobile appsnya memang sangat membantu.. tapi ada flow yang memang masih agak membingungkan, tapi tidak apa. Yang saya kecewakan adalah, proses pengiriman yang kunjung dilaksanakan sampai 3jam.. sedangkan saya membeli bahan pokok untuk masakk. Mohon segera diberikan arahan kepada outlet yang memang mampu menggunakan alfagift.. berikan arahan kepada karyawan.. dan terakhir.. CS no respon, kacauuuu. Sekian."
2025-02-10 16:32:25,5,Pasti termurah dan banyak promo menarik
2025-01-10 16:25:38,1,Ngisi TTL TDK ada menu pilihan lompat tahun bulan da tanggal. Mana gak bisa di ubah lagi di profil. Perbaikin dong (terpaksa deh gue isi tahun 2007)
2025-02-11 15:23:26,5,Aplikasi sangat membantu dalam belanja online.
2025-01-30 21:17:44,1,"Saat sudah pesan mau ubah pesanan atau batalkan pesanan gak bisa.. Tapi saat sudah pesan dan kita menunggu pesanan, malah pesanan di batalkan sepihak sama toko.. dan pengembalian dana lama sekali -_- - Alfamart Bypass Sumbawa Bima -"
2024-09-06 08:51:23,5,"Aplikasinya sangat membantu sekali untuk belanja kebutuhan sehari hari, bisa di antarkan kerumah dengan cepat dan bisa di ambil langsung di toko tanpa kebingungan, banyak promonya, banyak keuntungannya, barang lengkap, pembayaran mudah.. Terimakasih Alfagift, Joss"
2024-12-15 08:53:42,2,"akun alfagift saya tdk bisa login dan reset password, sy cb email ke sahabat alfa gak bisa, parah no response"
2025-02-11 05:07:44,5,"Pengiriman cepat, barang lengkap, banyak promo"
2025-02-12 16:29:08,5,"Pelayanannya sangat ramah, sngat suka dengan pegawai2nya"
2025-02-11 07:29:51,5,"Belanja hemat,, pengiriman cepat"
2024-10-03 21:13:37,4,"Masukan untuk alfagift, sebaiknya pada bagian tracking pengantaran, konsumen diberikan maps seperti aplikasi pengantaran lain sehingga konsumen dapat mengetahui posisi kurir. Masukan kedua yaitu sebaiknya kolom chat pada aplikasi pengantaran juga dapat terhubung dengan kurir sehingga kurir dapat menghubungi konsumen saat sudah sampai. Hal ini meminimalisir terjadinya miss komunikasi antara konsumen dan kurir. Misalnya tidak adanya bel pada rumah konsumen yang membuat kurir menunggu lama."
2025-02-13 13:44:38,5,Barangnya sangat lengkap dan banyak promo
2024-11-09 09:12:18,1,Pengirimannya lama bangetttt gak sesuai waktu yang di tentuin parah pelayanannya gak memuaskan samsek padahal udah butuh banget sumpah gak lagi lagi pake apk ini
2025-02-13 12:50:48,5,"Aplikasinya bagus banget,mempermudah untuk berbelanja🔥🔥🔥"
2025-02-11 10:25:12,5,Sangat membantu dalam belanja sehari hari
2025-02-10 20:18:03,5,Barang lengkap dan banyak promonya
2025-02-10 20:18:58,5,Barang lengkap dan banyak promonya
2025-02-11 17:57:38,5,Barang lengkap dan banyak promonya
2025-02-11 16:28:39,5,Belanja mudah dan cepat antar
2024-12-15 09:52:10,5,Sangat membantu dan memudahkan belanja keperluan sembako dan lain-lain
2025-02-11 11:07:12,5,Belanja di alfagift barang nya lengkap semua 🤩
2025-02-10 16:22:37,5,"banyak promonya,barang lengkap ,bisa delivery"
2025-02-11 13:46:05,5,"Banyak promo menariknya,.mantaapp👍"
2025-02-11 16:36:44,5,"Belanja lebih mudah hanya di Alfamart,💋❤️"
2024-08-31 10:30:20,5,"Sudah bisa pesan antar gratis ongkir pula, pengiriman cepat, hampir semua barang yang dicari ada (lengkap). Jalan pintas untuk orang yang mager keluar rumah tinggal cek out dan duduk manis nunggu paket datang, dan juga banyakkkkkkkk promonya☺️"
2024-09-10 12:36:34,4,"Aplikasi nya bagus, cuma tambahin fitur chat atau fitur komplain langsung ke toko nya. Soalnya beberapa kali kalo lagi gak cek pesanan ada aja barang yang kurang sedangkan nomor toko yang tertera tidak merespon."
2024-09-03 09:30:56,5,"Aplikasinya sangat membantu sekali untuk belanja kebutuhan sehari hari, bagi yang lagi mager bisa di antarkan kerumah dan bisa di ambil langsung di toko tanpa kebingungan, banyak promonya, banyak keuntungannya, barang lengkap, pembayaran mudah, puenak pokok ee.. Terimakasih Alfagift, maju teruss🔥🔥"
2025-02-05 21:01:14,1,Saya sudah 11x log out terus aplikasi ? Percuma jadi member pas aplikasi gx guna log out terus.
2025-01-06 09:05:02,2,Udah di perbaharui jd gak bisa dibuka aplikasinya
2025-02-11 13:53:47,5,"Pelayanan bagus, banyak promo menarik tiap harinya."
2024-11-12 15:52:34,4,Kenapa yaa akun alfagift saya sering ada notif syarat&ketentuan tapi terus loading aja gk kebuka di kembaliin biar di lewat dulu gk bisa jdi susah mau belanja lewat alfagift 🤦🏼‍♀️🤦🏼‍♀️
2025-02-11 08:27:37,5,Banyak promo nya bisa kirim belanja dari rumah 😙
2024-12-15 06:18:53,5,"Belanja murah, dan hemat Mudah ditemui dimna aja"
2024-12-09 10:19:05,1,"Apk Jelek, Masa Tidak Bisa Login Stuck Di Syarat & Ketentuan terus!"
2025-02-11 09:07:56,5,Sangat membantu konsumen yang mager keluar rumah
2025-02-13 06:13:53,5,Aplikasi nya sangat membantu untuk melihat promo
2025-02-11 18:08:19,5,pengiriman cepat banyak promo😁😁😁🥳🥳🥳🥳
2025-02-13 09:18:50,5,Banyak promo menarik yg bisa di cek langsung
2025-02-11 13:01:50,5,"Belanja aman, mudah, dan pasti hanya di alfagift"
2025-02-11 07:40:17,5,"Sangat membantu, ga perlu cape"" keluar rumah tinggal cek out dah ready d depan rumah"
2025-01-19 21:57:25,5,"Akun saya keterangan nya kok udah login di devisi/perangkat lain, point saya kalo ada yang menukar, saya minta di proses admin.. Tolong di bantu"
2024-11-06 06:30:14,1,"Beli banyak mi instan dikasihnya yang sebulan lagi expired. Padahal beli saya bukan cuma mi tapi ada beras, dll ditambah pengirimannya lama banget. Saya pikir belanja lewat online bisa membuat nyaman tp sm saja bikin ilfeel, seperti beli langsung ke toko, kasirnya byk ga jujur beli satu ditulis 2 dan bilangnya struk sdh masuk ke alfagift tp ga masuk. Bener"" ga amanah mending belanja ke pasar aja klo begini."
2024-10-27 14:59:49,5,"Aplikasinya sangat bermanfaat buat aku yang punya 2 balita jadi gak repot lagi kalau mau belanja🤗 Belanja jadi mudah dan lebih hemat dengan Promo JSM🤩🤩 Aplikasinya mudah digunakan, pengirimannya cepat dan kurirnya juga ramah😊 semoga kedepannya makin banyak promo2 menarik lainnya di alfagift agar belanja makin hemat dan untung💕💕💕 Terimakasih Alfagift😊🙏"
2025-02-13 09:48:16,5,Alfagif semakin didepan pengiriman gratis ongkir. Banyak promo🔥🔥
2025-02-11 16:28:07,5,sangat bermanfaat dan mempermudah belanja
2025-01-16 08:55:45,4,"Login nya lama bahkan bisa berkali-kali, buang buang waktu"
2025-02-11 13:50:49,5,"aplikasi sangat bagus dan ngga ribet, mantab👍"
2025-02-13 10:38:41,5,Sangat membantu dan mempermudah untuk pembelanjaan
2025-01-22 18:01:35,1,Begitu update malah gabjsa dibuka sama sekali
2024-09-22 20:30:03,1,"Saya pesan beras Raja Platinum tapi selalu dapat yg kualitas buruk. Apek, pera. Mungkin sudah kadaluarsa atau stok lama. Tolong cantumkan masa kadaluarsa di aplikasi."
2025-02-11 08:56:48,5,Bagus sangat membantu belanja jadi mudah
2025-02-13 12:53:05,5,Pengiriman cepat dan harga terjangkau😍
2025-02-10 21:10:51,5,"Aplikasi sangat bagus,mudah untuk belanja dari rumah"
2025-02-13 09:39:27,5,Senang belanja di sini banyak promonya
2025-02-11 13:01:07,5,"Aplikasi Alfagift sangat cocok untuk ibu rumah tangga yang ingin belanja praktis, hemat waktu, dan tetap mendapatkan banyak promo menarik. Dengan fitur gratis ongkir, pengiriman cepat, dan program reward, Alfagift bisa menjadi solusi belanja harian tanpa repot keluar rumah."
2025-02-13 16:18:16,5,"Produk lengkap, berkualitas, dan bnyk promo"
2024-10-06 10:43:19,4,"Aplikasinya cukup bagus. Cuma kenapa di aplikasiku beberapa riwayat pembelanjaan tidak termuat, apakah bisa diperbaiki?"
2024-11-03 11:09:41,1,"Kacau ga bisa login ane , padahal udah evort reset pasword sebenarnya ane reset bukan karena lupa tapi ni app nya aje yang bermasalah.. Kacaww"
2024-10-10 17:03:38,5,"alfagift 2024, sudah ada fitur baru, fitur pilihan voucher yg lebih banyak, fitur refund, fitur lacak pengiriman, fitur chat dengan toko langsung. mantap, aplikasi dikembangkan sesuai keluhan pelanggan. semoga kedepannya semakin banyak fitur menarik lainnya"
2025-02-11 10:13:20,5,"Banyak promo, barang lengkap, pelayanan baik"
2024-10-07 05:30:56,1,"sering error pas pembayaran, klo ada kesalahan sistem pengajuan dananya lama pisan, sampe sekarang pun gaada tanggung jawab nya"
2024-10-05 06:12:44,1,Setelah ganti hp kenapa sangat susah untuk login. Tidak bisa verifikasi hanya loading saja. Gmana sih mau buru buru pesen susu anak malah susah bgini makin lama aplikasi nya makin buruk
2024-09-30 21:54:22,1,Lambat kurirya mau lebih dari 3 jam bahkan besoknya dikirim padahal mesan siang/sore kebiasaan padahal adanya apk ini biar mempermudah dan mempercepat ini malah makin lambat
2024-10-30 12:04:56,1,"E-Receipt tidak dapat masuk, padahal sudah hubungi customer service dan tidak ada perbaikan. Exp member juga tidak ada penambahan, padahal tiap minggu hampir selalu belanja di Alfa."
2024-10-20 20:56:17,1,Awalnya saya suka sekali menggunakan alfagitf. Tapi lama kelamaan kenapa pesanannya lama sekali di antarkan. Saya sudah memilih estimasi 1 jam setelah pemesanan. Tapi baru di antarkan di luar jam operasional pengantaran. Sudah beberapa kali seperti ini. Di pesan siang datang malam. Ketika ingin menanyakan perihal pesanan saya pun ke pihak CS alfagift tidak ada respon sama sekali
2024-11-02 08:54:17,2,"Hai,, saya sudah pakai aplikasi ini lama, biasanya tidak ada kendala tp kenapa sekarang saat pembayaran tidak bisa memilih metode pembayaran, barangkali bisa dibenahi segera agar performanya menyala kembali"
2024-11-10 22:20:01,3,Aplikasinya lumayan bagus tapi ada bug dan kita mau nyimpan ke keranjang gak bisa tolong developer di perbaiki soalnya aku gak bisa beli barang
2024-10-27 08:20:07,5,"Adanya aplikasi ini membantu saya untuk berbelanja tanpa keluar rumah, apalagi saya ada balita, ingat sekali saya waktu tanggal 13 Maret 2023 1 jam mau melahirkan, saya sempat-sempatnya memesan susu formula jaga-jaga asi saya belum keluar, dan petugas Alfagift mengantarkan pesanan saya tepat waktu, terimakasih Alfagift."
2024-10-13 18:01:52,2,"Ribet amat! Udah lama ga login, pass diminta update, setelah update diminta lg pin lama, peringatan masuk 3x jg tidak ada, akhirnya nunggu 1 jam!"
2024-09-20 13:50:56,3,"Min , aplikasi alfa gift aku g bisa di buka. Katanya tool (happymod) terdeteksi. Hapus tool dan buka aplikasi kembali. Sudah diotak2 gak bisa jg Min. Tolong penjelasan nya Min 🙏"
2024-10-01 14:57:24,1,"Apk kudu update klau kgk, kgk bs gunain (pemaksaan pemutahiran perangkat), klau perangkat baru baru sih bagus, klau perangkat lama dan ram terbatas (dibawah ram 6gb) tdk berpikir apa team alfagift, blm 1 nmr 1 hp🤔"
2024-10-01 12:07:17,5,"Alfagift emang mantap, gratis ongkir pengiriman cepat dan ga nunggu lama2. Aplikasi ini emg cocok buat orang yg mager. Jaya selalu alfagift"
2024-10-24 03:40:10,5,"Senang benar belanja di sini, gak rugi kasih bintang 5, gak perlu keluar rumah. Cepat di antarnya, bisa potong poin lagi, lumayan buat ngirit. Langanan sih di sini. Banyak promo, banyak diskon. Mantap pokok nya. Semoga makin banyak promonya, makin banyak voucernya."
2024-11-08 03:45:28,5,"Senang belanja disini, pengantaran cepat tanpa ongkir lagi, pokokx puas dah, banyak promo serta dapat poin belanja lagi"
2024-10-02 05:38:41,5,"mau kasih 100 bintang buat Alfagift,Kemarin Pas Banget Hari H Datang Belum Stok Pemb*lut, mana udah malam gak berani keluar rumah buat belanja, akhirnya aku inget kan ada Alfagift ya,eehh sekarang free ongkir tanpa minimal order, Aku Juga Ambil Susu Cimory 5ribuan Karena tebus murah, ini sih keren banget kak, pengiriman nya pun lengkap dan cepat .. kurir nya juga satset ga nanya nanya patokan lagi jadi nya cepet banget sampai makasih kak sudah tertolong banget aku.. semoga free ongkir terus kak"
2024-10-24 10:34:49,5,"""Aku kasih bintang 5 untuk aplikasi alfagift, karena belanja untung dengan program harga spesial di alfagift"". senang banget dengan program tersebut dapet harga spesial Roma gandum sandwich dengan harga miring bikin hemat pengeluaran apalagi dianterin sampai rumah tanpa ongkir bikin makin nyaman pastinya cuman tinggal tunggu dirumah. harapannya semoga alfagift semakin banyak program menarik lainnya dan bebas belanja untung terus kedepannya"
2024-10-10 07:55:34,1,"Untuk salah satu toko sangat mengecewakan. Pesanan promonya tidak dikirim. Harusnya dikirim hari selasa malam, malah dikirim pagi."
2024-10-08 12:19:52,5,"Aku kasih bintang 5 untuk aplikasi alfagift, karena belanja untung dengan program JSM dan Tebus Murah di alfagift. Dengan belanja di alfagift dengan program JSM makin untung dengan diskonnya,dan dengan adanya tebus murah bisa pulih suka-suka barang yang disuka,saya bisa tebus murah susu jadi lebih hemat. Harapan saya untuk alfagift agar bebas belanja untung terus makin banyak promo nya dan diskon vouchernya untuk susu anak. Terimah kasih #alfamart #alfagift"
2024-10-07 21:11:32,1,"pengirimannya lama banget, posisi lagi gaenak badan gabisa keluar malah disuruh nunggu selama itu jauh dari estimasi, kalo mau refund juga nunggu dana baliknya lama banget"
2024-10-23 22:06:42,5,"Aku kasih bintang 5 alfagift karena belanja untung dengan program Payday JSM Ultah alfamart yg ke 25. Sy setiap bulan belanja d alfagift memang benar2 REAL VOUCHER Y REAL JG HADIAH Y ,kebutuhan terpenuhi belanja 25rb s/d 50rb dpt tebus murah Rp.1 2 produk ,kemudian belnja lg kebutuhan lebih d atas Rp.100.000 dpt Rp.1 3produk dan potongan2 harga y d luar nurul .Thanks alfamart sdh berikan kemudahan kpd sy sbgai IRT belanja jd mudah harga pas blnja puas, Makin Sukses dn banyakin vocer lg 😂😅"
2024-11-01 18:29:49,1,"Entah kenapa akun log out tiba², terus gak bisa log in, aneh, padahal belum pernah tutup akun tapi kok tiba² malah kena tutup..."
2024-09-23 09:40:23,1,"Tiba tiba ga berfungsi di hp saya ada notif ""Perangkat Telah di Root"" padahal boro-boro nge root. Aplikasi lain seperti mbanking berjalan normal."
